,car.id,car.type,startDatetime,startTimestamp,gate.name,duration,endTimestamp,endDatetime
5315,20150621090620-651,2,8/7/2015 6:07,1438952852,C0,506259,1439459111,8/13/2015 2:45
2112,20150904060946-997,1,8/7/2015 6:33,1438954410,C0,130312,1439084722,8/8/2015 18:45
2284,20150329030344-472,2,8/7/2015 8:12,1438960325,C0,250967,1439211292,8/10/2015 5:54
4156,20150104050127-736,1,8/7/2015 14:44,1438983843,C0,83652,1439067495,8/8/2015 13:58
6275,20151601101604-955,2,8/7/2015 22:11,1439010694,C0,80190,1439090884,8/8/2015 20:28
1528,20154429124439-546,3,8/8/2015 1:55,1439024106,C0,117861,1439141967,8/9/2015 10:39
4766,20152922072959-445,3,8/8/2015 11:55,1439060134,C0,212105,1439272239,8/10/2015 22:50
2108,20155330095316-775,3,8/8/2015 14:21,1439068915,C0,264573,1439333488,8/11/2015 15:51
4496,20150607040626-348,2,8/8/2015 22:05,1439096708,C0,53961,1439150669,8/9/2015 13:04
3103,20151202101257-746,1,8/9/2015 2:47,1439113637,C0,82580,1439196217,8/10/2015 1:43
1084,20152028062056-368,3,8/9/2015 6:39,1439127590,C0,345978,1439473568,8/13/2015 6:46
5014,20151907021947-595,2,8/9/2015 10:39,1439141971,C0,159584,1439301555,8/11/2015 6:59
373,20155807125802-565,1,8/9/2015 16:13,1439162014,C0,92266,1439254280,8/10/2015 17:51
2247,20154931014916-410,2,8/9/2015 22:19,1439183976,C0,115460,1439299436,8/11/2015 6:23
5343,20150218120246-220,1,8/10/2015 2:43,1439199789,C0,279089,1439478878,8/13/2015 8:14
1338,20151518061551-586,2,8/10/2015 6:01,1439211717,C0,993183,1440204900,8/21/2015 17:55
4855,20150629090627-62,2,8/10/2015 8:25,1439220331,C0,129293,1439349624,8/11/2015 20:20
232,20153609033627-164,2,8/10/2015 9:56,1439225817,C0,66030,1439291847,8/11/2015 4:17
1078,20154605024652-886,1,8/10/2015 13:35,1439238958,C0,142582,1439381540,8/12/2015 5:12
589,20152517012540-586,2,8/10/2015 14:26,1439241980,C0,583655,1439825635,8/17/2015 8:33
1306,20153108053138-793,1,8/10/2015 15:31,1439245918,C0,82810,1439328728,8/11/2015 14:32
2309,20150507060531-534,1,8/10/2015 19:30,1439260204,C0,1859291,1441119495,9/1/2015 7:58
5333,20155508035530-98,1,8/10/2015 21:19,1439266774,C0,96122,1439362896,8/12/2015 0:01
3207,20153604053608-723,2,8/10/2015 21:27,1439267224,C0,401332,1439668556,8/15/2015 12:55
906,20152209112223-837,2,8/11/2015 0:24,1439277857,C0,66657,1439344514,8/11/2015 18:55
819,20154328084349-846,1,8/11/2015 4:47,1439293669,C0,473430,1439767099,8/16/2015 16:18
3968,20150925070901-487,2,8/11/2015 9:50,1439311846,C0,211215,1439523061,8/13/2015 20:31
5106,20152307042315-347,2,8/11/2015 10:17,1439313425,C0,323630,1439637055,8/15/2015 4:10
2664,20153706063755-802,1,8/11/2015 17:50,1439340606,C0,472331,1439812937,8/17/2015 5:02
2914,20153604073634-474,1,8/11/2015 18:56,1439344564,C0,215190,1439559754,8/14/2015 6:42
6439,20155925035953-311,2,8/12/2015 1:04,1439366696,C0,500501,1439867197,8/17/2015 20:06
1957,20155519095518-431,3,8/12/2015 7:05,1439388357,C0,294777,1439683134,8/15/2015 16:58
4106,20153208123237-878,1,8/12/2015 12:27,1439407662,C0,345305,1439752967,8/16/2015 12:22
6218,20153303113325-724,1,8/13/2015 13:08,1439496533,C0,434864,1439931397,8/18/2015 13:56
1584,20150304070342-20,2,8/14/2015 11:56,1439578598,C0,444997,1440023595,8/19/2015 15:33
5404,20150003080058-668,3,8/14/2015 12:03,1439579039,C0,520483,1440099522,8/20/2015 12:38
5071,20151114071121-782,2,8/15/2015 18:46,1439689592,C0,128111,1439817703,8/17/2015 6:21
4524,20150108050153-619,3,8/16/2015 4:17,1439723829,C0,92188,1439816017,8/17/2015 5:53
4165,20153401073445-361,2,8/16/2015 11:29,1439749784,C0,187157,1439936941,8/18/2015 15:29
4760,20151315011308-405,1,8/16/2015 13:53,1439758429,C0,88841,1439847270,8/17/2015 14:34
3483,20155201035224-590,1,8/16/2015 16:54,1439769280,C0,497267,1440266547,8/22/2015 11:02
1075,20155829125801-230,2,8/16/2015 17:55,1439772903,C0,786511,1440559414,8/25/2015 20:23
5118,20155117065115-489,3,8/17/2015 9:15,1439828115,C0,179136,1440007251,8/19/2015 11:00
6073,20154927084959-505,2,8/17/2015 11:50,1439837449,C0,912625,1440750074,8/28/2015 1:21
3887,20153402013445-750,1,8/17/2015 15:35,1439850917,C0,186176,1440037093,8/19/2015 19:18
5326,20151823021857-278,3,8/17/2015 16:39,1439854785,C0,271056,1440125841,8/20/2015 19:57
2334,20154011014002-294,1,8/17/2015 23:00,1439877635,C0,184011,1440061646,8/20/2015 2:07
5796,20151514111535-583,1,8/18/2015 0:38,1439883505,C0,153685,1440037190,8/19/2015 19:19
4868,20155529075511-496,1,8/18/2015 9:53,1439916831,C0,216890,1440133721,8/20/2015 22:08
3137,20154215114244-418,2,8/18/2015 13:27,1439929628,C0,88488,1440018116,8/19/2015 14:01
3038,20153316013306-455,1,8/18/2015 16:56,1439942179,C0,184993,1440127172,8/20/2015 20:19
3905,20152816122841-313,1,8/18/2015 17:46,1439945161,C0,95920,1440041081,8/19/2015 20:24
4997,20151813031829-984,2,8/19/2015 12:23,1440012237,C0,63491,1440075728,8/20/2015 6:02
2726,20154229104255-661,3,8/19/2015 17:23,1440030192,C0,262631,1440292823,8/22/2015 18:20
2294,20151318061334-243,2,8/19/2015 18:46,1440035162,C0,131548,1440166710,8/21/2015 7:18
3837,20150525050525-344,3,8/19/2015 20:53,1440042828,C0,310529,1440353357,8/23/2015 11:09
3566,20150606090640-663,1,8/19/2015 21:16,1440044170,C0,166710,1440210880,8/21/2015 19:34
3989,20150214110230-668,1,8/20/2015 3:17,1440065850,C0,245250,1440311100,8/22/2015 23:25
1320,20151403101408-211,1,8/20/2015 3:52,1440067950,C0,589186,1440657136,8/26/2015 23:32
6199,20155206035248-482,3,8/20/2015 7:40,1440081608,C0,147505,1440229113,8/22/2015 0:38
4292,20152818012813-881,1,8/20/2015 17:59,1440118759,C0,409638,1440528397,8/25/2015 11:46
6148,20154708104711-651,2,8/21/2015 7:24,1440167054,C0,370341,1440537395,8/25/2015 14:16
1707,20154114104153-864,1,8/21/2015 8:23,1440170630,C0,198839,1440369469,8/23/2015 15:37
3490,20151115041109-804,1,8/21/2015 20:23,1440213837,C0,76224,1440290061,8/22/2015 17:34
430,20153815113857-329,3,8/22/2015 3:42,1440240163,C0,288113,1440528276,8/25/2015 11:44
6306,20154214044236-934,2,8/22/2015 11:47,1440269268,C0,224504,1440493772,8/25/2015 2:09
169,20155810125837-406,1,8/22/2015 17:34,1440290080,C0,351121,1440641201,8/26/2015 19:06
981,20153219093204-479,1,8/22/2015 20:06,1440299173,C0,297249,1440596422,8/26/2015 6:40
3522,20151315121331-773,1,8/23/2015 6:28,1440336503,C0,670492,1441006995,8/31/2015 0:43
1671,20153320073331-255,1,8/23/2015 6:40,1440337227,C0,366802,1440704029,8/27/2015 12:33
2207,20153217083226-786,2,8/23/2015 12:41,1440358883,C0,76191,1440435074,8/24/2015 9:51
5959,20152130072111-229,2,8/23/2015 17:12,1440375171,C0,301300,1440676471,8/27/2015 4:54
3540,20152719032729-250,1,8/23/2015 18:29,1440379776,C0,356527,1440736303,8/27/2015 21:31
2034,20150328070321-554,1,8/24/2015 0:10,1440400241,C0,288505,1440688746,8/27/2015 8:19
4359,20150105090139-623,1,8/24/2015 3:08,1440410890,C0,614113,1441025003,8/31/2015 5:43
690,20153118123109-283,1,8/24/2015 13:12,1440447146,C0,74411,1440521557,8/25/2015 9:52
658,20152207072213-862,3,8/24/2015 19:39,1440470362,C0,216147,1440686509,8/27/2015 7:41
4294,20151913121932-661,3,8/24/2015 20:02,1440471734,C0,978162,1441449896,9/5/2015 3:44
1807,20152009032045-131,3,8/25/2015 2:34,1440495257,C0,668206,1441163463,9/1/2015 20:11
3685,20151721041729-734,1,8/25/2015 2:56,1440496613,C0,99188,1440595801,8/26/2015 6:30
788,20153022043047-509,2,8/25/2015 3:03,1440496991,C0,70248,1440567239,8/25/2015 22:33
119,20153723103750-402,3,8/25/2015 9:49,1440521349,C0,169879,1440691228,8/27/2015 9:00
2928,20153123053121-598,2,8/25/2015 14:10,1440537015,C0,80367,1440617382,8/26/2015 12:29
618,20152202022209-169,1,8/26/2015 6:50,1440597045,C0,674988,1441272033,9/3/2015 2:20
421,20154421024437-278,2,8/26/2015 19:45,1440643527,C0,450050,1441093577,9/1/2015 0:46
3228,20155624045618-21,1,8/26/2015 20:20,1440645658,C0,681935,1441327593,9/3/2015 17:46
5433,20153130073133-253,3,8/26/2015 20:31,1440646277,C0,621448,1441267725,9/3/2015 1:08
2224,20152814122805-968,2,8/26/2015 20:58,1440647935,C0,533725,1441181660,9/2/2015 1:14
3748,20155825095843-923,2,8/27/2015 6:22,1440681739,C0,79908,1440761647,8/28/2015 4:34
5340,20151625021614-449,1,8/27/2015 7:50,1440687054,C0,677510,1441364564,9/4/2015 4:02
2127,20155919125917-79,2,8/27/2015 9:10,1440691859,C0,96786,1440788645,8/28/2015 12:04
5623,20152813042852-20,2,8/27/2015 11:22,1440699763,C0,397077,1441096840,9/1/2015 1:40
4533,20154423044431-936,2,8/27/2015 13:50,1440708614,C0,335143,1441043757,8/31/2015 10:55
489,20152325032338-563,2,8/27/2015 17:18,1440721118,C0,179700,1440900818,8/29/2015 19:13
6191,20154422124407-513,1,8/28/2015 3:29,1440757789,C0,242571,1441000360,8/30/2015 22:52
3159,20151122021140-914,1,8/28/2015 11:41,1440787308,C0,63676,1440850984,8/29/2015 5:23
3261,20150907070922-234,1,8/28/2015 12:14,1440789258,C0,563887,1441353145,9/4/2015 0:52
2418,20153430083434-174,1,8/28/2015 13:29,1440793799,C0,360475,1441154274,9/1/2015 17:37
4860,20154120094138-417,2,8/28/2015 13:54,1440795280,C0,353191,1441148471,9/1/2015 16:01
5029,20152017102041-706,3,8/28/2015 15:10,1440799825,C0,120973,1440920798,8/30/2015 0:46
3626,20152012032040-682,2,8/29/2015 0:15,1440832505,C0,584695,1441417200,9/4/2015 18:40
1092,20154627014626-335,2,8/29/2015 6:57,1440856621,C0,403805,1441260426,9/2/2015 23:07
5767,20151412091419-116,1,8/29/2015 8:51,1440863507,C0,518231,1441381738,9/4/2015 8:48
1206,20151728041704-292,1,8/29/2015 22:07,1440911260,C0,107436,1441018696,8/31/2015 3:58
5754,20151712081746-902,3,8/30/2015 5:45,1440938731,C0,515355,1441454086,9/5/2015 4:54
1081,20153122043149-695,2,8/30/2015 17:31,1440981103,C0,231598,1441212701,9/2/2015 9:51
6483,20155707085753-292,2,8/31/2015 3:34,1441017263,C0,684730,1441701993,9/8/2015 1:46
563,20150728080743-392,1,8/31/2015 6:54,1441029247,C0,84928,1441114175,9/1/2015 6:29
718,20153003103059-290,3,8/31/2015 14:18,1441055930,C0,347553,1441403483,9/4/2015 14:51
6441,20154305094304-138,1,8/31/2015 14:39,1441057172,C0,706084,1441763256,9/8/2015 18:47
1932,20150530010559-140,2,8/31/2015 19:39,1441075188,C0,110029,1441185217,9/2/2015 2:13
4887,20151102061116-400,1,9/1/2015 0:51,1441093905,C0,367547,1441461452,9/5/2015 6:57
5926,20154923124957-839,2,9/1/2015 6:27,1441114077,C0,251560,1441365637,9/4/2015 4:20
5065,20151428061408-195,2,9/1/2015 6:59,1441115963,C0,348315,1441464278,9/5/2015 7:44
3742,20150028060003-741,1,9/1/2015 7:18,1441117090,C0,350287,1441467377,9/5/2015 8:36
1958,20152030102012-63,1,9/1/2015 16:40,1441150808,C0,195596,1441346404,9/3/2015 23:00
171,20154930084931-614,1,9/1/2015 22:19,1441171192,C0,73807,1441244999,9/2/2015 18:49
141,20155331025312-334,1,9/2/2015 14:48,1441230483,C0,57497,1441287980,9/3/2015 6:46
497,20151217121251-526,1,9/2/2015 15:01,1441231295,C0,198932,1441430227,9/4/2015 22:17
1025,20150022040009-518,1,9/2/2015 23:31,1441261864,C0,522265,1441784129,9/9/2015 0:35
4454,20150501030502-599,3,9/3/2015 3:58,1441277888,C0,66393,1441344281,9/3/2015 22:24
5621,20152124062158-615,1,9/3/2015 12:15,1441307740,C0,295074,1441602814,9/6/2015 22:13
3677,20155102055140-273,3,9/3/2015 16:13,1441322005,C0,80505,1441402510,9/4/2015 14:35
4166,20152620032609-833,1,9/4/2015 7:32,1441377136,C0,181081,1441558217,9/6/2015 9:50
493,20155024045011-587,3,9/4/2015 18:15,1441415744,C0,1211311,1442627055,9/18/2015 18:44
614,20150401110417-611,1,9/5/2015 8:55,1441468517,C0,168930,1441637447,9/7/2015 7:50
2675,20155504115554-356,1,9/5/2015 14:28,1441488490,C0,95536,1441584026,9/6/2015 17:00
6228,20152924112938-506,3,9/5/2015 15:09,1441490946,C0,466046,1441956992,9/11/2015 0:36
701,20151001081041-702,1,9/5/2015 20:10,1441509043,C0,194401,1441703444,9/8/2015 2:10
1832,20150403120405-547,3,9/5/2015 21:06,1441512395,C0,68450,1441580845,9/6/2015 16:07
2056,20150226090228-180,3,9/6/2015 5:39,1441543170,C0,469111,1442012281,9/11/2015 15:58
4030,20152527102521-92,2,9/6/2015 6:45,1441547158,C0,850837,1442397995,9/16/2015 3:06
4490,20151128091137-757,1,9/6/2015 8:09,1441552177,C0,386940,1441939117,9/10/2015 19:38
1273,20152431122444-914,2,9/6/2015 14:25,1441574729,C0,175215,1441749944,9/8/2015 15:05
2246,20154612024622-150,1,9/6/2015 18:54,1441590899,C0,693331,1442284230,9/14/2015 19:30
1017,20150301050357-768,1,9/6/2015 21:36,1441600615,C0,64054,1441664669,9/7/2015 15:24
1592,20154504064547-329,1,9/6/2015 22:30,1441603819,C0,114736,1441718555,9/8/2015 6:22
1091,20152812122818-384,3,9/7/2015 0:39,1441611554,C0,610282,1442221836,9/14/2015 2:10
73,20151026041051-922,1,9/7/2015 0:45,1441611929,C0,490639,1442102568,9/12/2015 17:02
4732,20150720100717-213,1,9/7/2015 14:49,1441662542,C0,607215,1442269757,9/14/2015 15:29
3069,20152422012450-156,1,9/7/2015 19:02,1441677770,C0,175335,1441853105,9/9/2015 19:45
3385,20153406023410-438,1,9/8/2015 1:45,1441701944,C0,63347,1441765291,9/8/2015 19:21
3444,20155628075607-90,1,9/9/2015 11:09,1441822141,C0,349458,1442171599,9/13/2015 12:13
5545,20151307011356-805,2,9/9/2015 22:31,1441863112,C0,103138,1441966250,9/11/2015 3:10
5080,20155107095150-103,2,9/9/2015 23:59,1441868366,C0,74552,1441942918,9/10/2015 20:41
2365,20153103053109-344,3,9/11/2015 15:08,1442009307,C0,682638,1442691945,9/19/2015 12:45
1137,20151101081129-848,1,9/11/2015 22:02,1442034161,C0,783834,1442817995,9/20/2015 23:46
6022,20155107025120-910,2,9/12/2015 7:00,1442066440,C0,403760,1442470200,9/16/2015 23:10
6450,20153011043031-930,1,9/12/2015 8:23,1442071403,C0,57172,1442128575,9/13/2015 0:16
5498,20154311024355-911,1,9/12/2015 9:02,1442073756,C0,65921,1442139677,9/13/2015 3:21
4364,20150821110852-676,1,9/12/2015 12:25,1442085946,C0,272202,1442358148,9/15/2015 16:02
5218,20155206105202-711,1,9/12/2015 20:48,1442116082,C0,184720,1442300802,9/15/2015 0:06
4026,20153124123117-215,2,9/12/2015 23:36,1442126196,C0,240217,1442366413,9/15/2015 18:20
2826,20155211075227-27,1,9/13/2015 23:35,1442212557,C0,114705,1442327262,9/15/2015 7:27
6033,20151106071138-520,2,9/14/2015 5:47,1442234850,C0,343076,1442577926,9/18/2015 5:05
2288,20152914112948-207,1,9/14/2015 15:09,1442268540,C0,671244,1442939784,9/22/2015 9:36
3506,20155609015650-953,2,9/14/2015 19:01,1442282477,C0,150089,1442432566,9/16/2015 12:42
6460,20152405092403-279,1,9/15/2015 4:45,1442317530,C0,282429,1442599959,9/18/2015 11:12
3581,20155712125720-473,1,9/15/2015 7:24,1442327080,C0,699505,1443026585,9/23/2015 9:43
4819,20150612040643-903,1,9/15/2015 11:51,1442343089,C0,243886,1442586975,9/18/2015 7:36
4424,20151324041323-86,1,9/15/2015 16:52,1442361128,C0,271875,1442633003,9/18/2015 20:23
6293,20152505102537-378,3,9/15/2015 19:34,1442370885,C0,448474,1442819359,9/21/2015 0:09
907,20153931113929-38,1,9/15/2015 22:52,1442382749,C0,445460,1442828209,9/21/2015 2:36
4762,20153804013829-884,2,9/16/2015 18:38,1442453911,C0,150686,1442604597,9/18/2015 12:29
3910,20151913061938-878,1,9/16/2015 19:27,1442456837,C0,102153,1442558990,9/17/2015 23:49
5885,20155823085830-345,1,9/16/2015 23:20,1442470829,C0,303617,1442774446,9/20/2015 11:40
3356,20154509104501-59,2,9/16/2015 23:55,1442472901,C0,416325,1442889226,9/21/2015 19:33
5518,20153425093430-367,2,9/17/2015 6:06,1442495219,C0,282107,1442777326,9/20/2015 12:28
5624,20154811054808-989,1,9/17/2015 21:26,1442550416,C0,66441,1442616857,9/18/2015 15:54
34,20151211081210-391,2,9/18/2015 3:20,1442571636,C0,293653,1442865289,9/21/2015 12:54
2529,20150630110633-414,1,9/18/2015 3:29,1442572143,C0,538050,1443110193,9/24/2015 8:56
787,20155815115806-862,3,9/18/2015 5:54,1442580878,C0,364474,1442945352,9/22/2015 11:09
2631,20152724112733-858,1,9/18/2015 6:30,1442583021,C0,602571,1443185592,9/25/2015 5:53
3611,20151228021221-216,1,9/18/2015 13:25,1442607917,C0,226447,1442834364,9/21/2015 4:19
4274,20152917082955-286,3,9/19/2015 8:12,1442675561,C0,171766,1442847327,9/21/2015 7:55
6437,20153612033615-297,1,9/19/2015 18:09,1442711383,C0,76751,1442788134,9/20/2015 15:28
1531,20153106033136-478,1,9/20/2015 3:52,1442746328,C0,145954,1442892282,9/21/2015 20:24
2282,20151713071733-979,1,9/20/2015 7:19,1442758795,C0,302471,1443061266,9/23/2015 19:21
808,20151013101006-462,1,9/20/2015 8:09,1442761758,C0,74694,1442836452,9/21/2015 4:54
2404,20155417095454-820,3,9/20/2015 11:08,1442772492,C0,263598,1443036090,9/23/2015 12:21
6453,20153925033936-464,2,9/20/2015 12:53,1442778792,C0,279552,1443058344,9/23/2015 18:32
3097,20155810015814-86,3,9/20/2015 22:56,1442814994,C0,448150,1443263144,9/26/2015 3:25
3420,20152518072549-657,3,9/21/2015 19:58,1442890733,C0,372848,1443263581,9/26/2015 3:33
3266,20153903123925-684,1,9/22/2015 1:58,1442912309,C0,535193,1443447502,9/28/2015 6:38
536,20153723093753-818,3,9/23/2015 12:52,1443037961,C0,336261,1443374222,9/27/2015 10:17
5597,20152615012610-377,2,9/23/2015 14:36,1443044182,C0,347706,1443391888,9/27/2015 15:11
607,20152225082250-866,2,9/23/2015 18:02,1443056538,C0,652346,1443708884,10/1/2015 7:14
6369,20154703104737-748,3,9/23/2015 21:14,1443068053,C0,882798,1443950851,10/4/2015 2:27
5210,20155301055312-754,2,9/23/2015 21:54,1443070493,C0,656243,1443726736,10/1/2015 12:12
4207,20153218053206-183,1,9/24/2015 13:06,1443125178,C0,251226,1443376404,9/27/2015 10:53
4203,20150322090352-662,1,9/25/2015 3:10,1443175843,C0,79337,1443255180,9/26/2015 1:13
2069,20151219101232-863,3,9/25/2015 22:13,1443244433,C0,187227,1443431660,9/28/2015 2:14
3358,20151426091431-80,2,9/26/2015 6:03,1443272592,C0,1133903,1444406495,10/9/2015 9:01
1316,20154610014621-394,2,9/26/2015 16:37,1443310666,C0,198955,1443509621,9/28/2015 23:53
6245,20154922094908-595,1,9/28/2015 5:58,1443445112,C0,1060988,1444506100,10/10/2015 12:41
2790,20154019064052-72,2,9/28/2015 6:38,1443447507,C0,111065,1443558572,9/29/2015 13:29
2759,20150926060947-3,1,9/28/2015 11:29,1443464988,C0,192001,1443656989,9/30/2015 16:49
4246,20150307010338-210,2,9/28/2015 19:08,1443492521,C0,262329,1443754850,10/1/2015 20:00
1534,20150908120959-737,2,9/28/2015 20:41,1443498062,C0,586221,1444084283,10/5/2015 15:31
481,20155115045123-3,1,9/29/2015 1:22,1443514927,C0,576922,1444091849,10/5/2015 17:37
5537,20153828093806-862,2,9/29/2015 17:23,1443572614,C0,114328,1443686942,10/1/2015 1:09
1118,20152224022226-330,1,9/29/2015 18:10,1443575453,C0,445707,1444021160,10/4/2015 21:59
6237,20150925030923-872,2,9/29/2015 18:50,1443577847,C0,179442,1443757289,10/1/2015 20:41
5085,20155711025756-499,3,9/30/2015 7:55,1443624948,C0,230896,1443855844,10/3/2015 0:04
2667,20150729110716-839,1,9/30/2015 15:15,1443651307,C0,101271,1443752578,10/1/2015 19:22
1951,20153624113634-748,2,9/30/2015 16:38,1443656299,C0,178835,1443835134,10/2/2015 18:18
5123,20150930110949-443,1,10/1/2015 22:23,1443763389,C0,350650,1444114039,10/5/2015 23:47
1969,20155923115946-322,2,10/2/2015 6:21,1443792116,C0,378665,1444170781,10/6/2015 15:33
5151,20155925115933-802,2,10/2/2015 10:48,1443808131,C0,200186,1444008317,10/4/2015 18:25
1594,20150722010749-2,1,10/2/2015 17:24,1443831891,C0,439711,1444271602,10/7/2015 19:33
5138,20155611055631-743,2,10/3/2015 4:21,1443871262,C0,264553,1444135815,10/6/2015 5:50
820,20152826012855-73,3,10/3/2015 9:43,1443890623,C0,197096,1444087719,10/5/2015 16:28
953,20155431125412-835,3,10/3/2015 11:58,1443898700,C0,789464,1444688164,10/12/2015 15:16
3092,20154524034503-939,3,10/3/2015 21:00,1443931239,C0,99567,1444030806,10/5/2015 0:40
5858,20150026120010-942,2,10/4/2015 14:43,1443995004,C0,350497,1444345501,10/8/2015 16:05
3340,20155229035205-191,2,10/4/2015 19:59,1444013971,C0,223423,1444237394,10/7/2015 10:03
3129,20153613033606-451,2,10/4/2015 21:17,1444018653,C0,611629,1444630282,10/11/2015 23:11
3976,20150824070825-886,3,10/4/2015 23:43,1444027438,C0,307911,1444335349,10/8/2015 13:15
5699,20151821011808-722,1,10/5/2015 15:07,1444082822,C0,608067,1444690889,10/12/2015 16:01
3303,20152215092206-481,1,10/6/2015 3:56,1444128966,C0,893955,1445022921,10/16/2015 12:15
4002,20154725064714-647,2,10/7/2015 0:04,1444201490,C0,461382,1444662872,10/12/2015 8:14
2492,20150825120831-381,1,10/7/2015 22:04,1444280686,C0,357525,1444638211,10/12/2015 1:23
1567,20150228100235-385,2,10/8/2015 11:17,1444328227,C0,434236,1444762463,10/13/2015 11:54
4205,20150628060613-79,1,10/9/2015 0:59,1444377549,C0,515768,1444893317,10/15/2015 0:15
3511,20153723123726-448,2,10/9/2015 17:32,1444437178,C0,700066,1445137244,10/17/2015 20:00
3334,20150025100041-260,3,10/10/2015 5:32,1444480352,C0,426637,1444906989,10/15/2015 4:03
4939,20151522061542-891,2,10/10/2015 14:39,1444513146,C0,528468,1445041614,10/16/2015 17:26
59,20154314084327-265,2,10/11/2015 23:16,1444630567,C0,298145,1444928712,10/15/2015 10:05
4843,20153029123049-92,2,10/12/2015 4:04,1444647854,C0,156115,1444803969,10/13/2015 23:26
4465,20152803072816-844,2,10/13/2015 17:40,1444783256,C0,436595,1445219851,10/18/2015 18:57
5043,20152909092941-524,1,10/13/2015 22:21,1444800061,C0,195940,1444996001,10/16/2015 4:46
444,20151119091154-119,3,10/13/2015 23:38,1444804719,C0,1068915,1445873634,10/26/2015 8:33
1663,20151526061504-680,3,10/14/2015 18:57,1444874238,C0,800467,1445674705,10/24/2015 1:18
854,20154023044028-20,1,10/15/2015 20:05,1444964717,C0,655927,1445620644,10/23/2015 10:17
3633,20151707111715-550,2,10/17/2015 2:13,1445073211,C0,118768,1445191979,10/18/2015 11:12
3229,20155415055448-117,1,10/18/2015 4:09,1445166543,C0,69885,1445236428,10/18/2015 23:33
5256,20153329083354-580,1,10/18/2015 23:50,1445237410,C0,212072,1445449482,10/21/2015 10:44
6107,20152512052534-249,2,10/19/2015 15:09,1445292566,C0,398579,1445691145,10/24/2015 5:52
114,20155723035703-81,1,10/19/2015 17:45,1445301935,C0,951214,1446253149,10/30/2015 17:59
3293,20155411025401-133,3,10/20/2015 20:00,1445396417,C0,758297,1446154714,10/29/2015 14:38
6248,20150419080453-269,2,10/22/2015 1:40,1445503214,C0,78707,1445581921,10/22/2015 23:32
5220,20155706065753-746,1,10/22/2015 20:51,1445572260,C0,957541,1446529801,11/2/2015 21:50
6557,20152823032832-378,2,10/28/2015 17:26,1446078360,C0,54881,1446133241,10/29/2015 8:40
2719,20153720123722-777,2,10/29/2015 0:22,1446103354,C0,750489,1446853843,11/6/2015 15:50
6519,20151308101333-914,2,10/30/2015 17:39,1446251980,C0,1028281,1447280261,11/11/2015 14:17
1793,20154518094547-315,1,10/31/2015 8:12,1446304339,C0,463699,1446768038,11/5/2015 16:00
4134,20152130102130-760,2,10/31/2015 12:59,1446321585,C0,383985,1446705570,11/4/2015 22:39
928,20155913015944-240,1,11/1/2015 15:06,1446419165,C0,605883,1447025048,11/8/2015 15:24
5795,20151823041807-23,3,11/2/2015 0:49,1446454175,C0,101486,1446555661,11/3/2015 5:01
1873,20154623114627-225,1,11/2/2015 9:15,1446484521,C0,286178,1446770699,11/5/2015 16:44
4012,20155817085826-736,1,11/5/2015 23:01,1446793274,C0,535971,1447329245,11/12/2015 3:54
6183,20151518011531-224,1,11/8/2015 12:28,1447014515,C0,1220498,1448235013,11/22/2015 15:30
1529,20150606090649-896,1,11/9/2015 10:50,1447095033,C0,692428,1447787461,11/17/2015 11:11
2756,20155114055130-358,1,11/10/2015 16:10,1447200605,C0,1468445,1448669050,11/27/2015 16:04
3996,20153730083758-789,2,11/12/2015 0:36,1447317416,C0,527134,1447844550,11/18/2015 3:02
3396,20150930030938-661,3,12/1/2015 1:50,1448963439,C0,758923,1449722362,12/9/2015 20:39
708,20154326044353-158,3,12/12/2015 15:29,1449962993,C0,950280,1450913273,12/23/2015 15:27
6347,20160506090520-274,2,1/8/2016 18:00,1452304806,C0,102443,1452407249,1/9/2016 22:27
47,20162904122951-717,1,3/9/2016 5:37,1457530653,C0,203631,1457734284,3/11/2016 14:11
6489,20161412121444-732,1,3/13/2016 9:13,1457885589,C0,71905,1457957494,3/14/2016 5:11
48,20162904122951-717,FALSE,3/16/2016 6:10,1458133839,C0,202965,1458336804,3/18/2016 14:33
49,20162904122951-717,FALSE,3/23/2016 6:01,1458738089,C0,204763,1458942852,3/25/2016 14:54
50,20162904122951-717,FALSE,3/30/2016 5:12,1459339972,C0,202951,1459542923,4/1/2016 13:35
51,20162904122951-717,FALSE,4/6/2016 5:18,1459945130,C0,202754,1460147884,4/8/2016 13:38
52,20162904122951-717,FALSE,4/13/2016 5:49,1460551783,C0,203710,1460755493,4/15/2016 14:24
2315,20162403012456-660,1,5/8/2016 5:13,1462709628,C0,201266,1462910894,5/10/2016 13:08
397,20163806093805-983,1,5/9/2016 20:51,1462852279,C0,299594,1463151873,5/13/2016 8:04
5379,20163108043103-996,3,5/12/2016 9:56,1463072177,C0,160957,1463233134,5/14/2016 6:38
5002,20163607053650-333,1,5/12/2016 16:18,1463095139,C0,61047,1463156186,5/13/2016 9:16
5985,20163207073234-8,2,5/14/2016 19:16,1463278591,C0,215679,1463494270,5/17/2016 7:11
4650,20161412101451-978,1,5/15/2016 13:32,1463344378,C0,271087,1463615465,5/18/2016 16:51
3594,20162101102134-434,3,5/16/2016 10:40,1463420408,C0,185302,1463605710,5/18/2016 14:08
4807,20163909093927-432,1,5/17/2016 7:40,1463496033,C0,342033,1463838066,5/21/2016 6:41
3876,20163707033759-413,1,5/19/2016 0:57,1463644669,C0,140570,1463785239,5/20/2016 16:00
