"","car.id","car.type","startDatetime","startTimestamp","gate.name","duration","endTimestamp","endDatetime"
"4601","20153803013812-529",1,"2015-07-03 13:54:00",1435956840,"C7",630360,1436587200,"2015-07-10 21:00:00"
"599","20155003015007-18",1,"2015-07-03 13:56:00",1435956960,"C8",452100,1436409060,"2015-07-08 19:31:00"
"220","20155603015631-143",2,"2015-07-03 14:03:00",1435957380,"C4",410280,1436367660,"2015-07-08 08:01:00"
"1749","20154112014114-381",1,"2015-07-03 14:14:00",1435958040,"C6",202380,1436160420,"2015-07-05 22:27:00"
"2860","20155103015112-816",2,"2015-07-03 14:20:00",1435958400,"C8",145740,1436104140,"2015-07-05 06:49:00"
"6135","20150503020544-302",1,"2015-07-03 14:27:00",1435958820,"C5",234240,1436193060,"2015-07-06 07:31:00"
"4453","20153003023020-726",1,"2015-07-03 14:43:00",1435959780,"C3",88260,1436048040,"2015-07-04 15:14:00"
"5158","20154303014356-798",2,"2015-07-03 14:43:00",1435959780,"C4",418260,1436378040,"2015-07-08 10:54:00"
"1394","20155503025536-107",3,"2015-07-03 15:03:00",1435960980,"C4",622440,1436583420,"2015-07-10 19:57:00"
"3365","20155603015621-472",2,"2015-07-03 15:05:00",1435961100,"C0",62940,1436024040,"2015-07-04 08:34:00"
"6542","20150003020050-522",2,"2015-07-03 15:05:00",1435961100,"C5",337860,1436298960,"2015-07-07 12:56:00"
"1463","20154303024324-525",2,"2015-07-03 15:06:00",1435961160,"C5",85320,1436046480,"2015-07-04 14:48:00"
"4949","20154603024647-48",2,"2015-07-03 15:08:00",1435961280,"C8",94380,1436055660,"2015-07-04 17:21:00"
"2200","20154603024631-872",3,"2015-07-03 15:13:00",1435961580,"C4",278400,1436239980,"2015-07-06 20:33:00"
"4604","20154519024544-322",2,"2015-07-03 15:31:00",1435962660,"C4",203580,1436166240,"2015-07-06 00:04:00"
"4179","20155303025331-674",1,"2015-07-03 15:39:00",1435963140,"C6",368220,1436331360,"2015-07-07 21:56:00"
"1176","20151403031412-911",1,"2015-07-03 15:44:00",1435963440,"C3",99780,1436063220,"2015-07-04 19:27:00"
"5733","20155705025759-63",1,"2015-07-03 16:01:00",1435964460,"C2",2410680,1438375140,"2015-07-31 13:39:00"
"1525","20152303032328-493",1,"2015-07-03 16:03:00",1435964580,"C2",179700,1436144280,"2015-07-05 17:58:00"
"6394","20154003034016-1",2,"2015-07-03 16:37:00",1435966620,"C8",250500,1436217120,"2015-07-06 14:12:00"
"6098","20152103042134-429",2,"2015-07-03 16:38:00",1435966680,"C7",50880,1436017560,"2015-07-04 06:46:00"
"2792","20150503040507-176",1,"2015-07-03 16:43:00",1435966980,"C0",308280,1436275260,"2015-07-07 06:21:00"
"512","20150103040138-632",1,"2015-07-03 16:46:00",1435967160,"C8",146940,1436114100,"2015-07-05 09:35:00"
"944","20151203041231-943",1,"2015-07-03 16:47:00",1435967220,"C2",97920,1436065140,"2015-07-04 19:59:00"
"2082","20154703044705-734",1,"2015-07-03 16:57:00",1435967820,"C3",171060,1436138880,"2015-07-05 16:28:00"
"5416","20150903040923-931",3,"2015-07-03 17:03:00",1435968180,"C5",60780,1436028960,"2015-07-04 09:56:00"
"3330","20155003045027-887",1,"2015-07-03 17:04:00",1435968240,"C0",399240,1436367480,"2015-07-08 07:58:00"
"4595","20153903043925-167",2,"2015-07-03 17:09:00",1435968540,"C2",269460,1436238000,"2015-07-06 20:00:00"
"1915","20151503041535-262",3,"2015-07-03 17:22:00",1435969320,"C0",326220,1436295540,"2015-07-07 11:59:00"
"4741","20154903044916-720",1,"2015-07-03 17:24:00",1435969440,"C2",477480,1436446920,"2015-07-09 06:02:00"
"4109","20152303042327-304",1,"2015-07-03 17:28:00",1435969680,"C8",166860,1436136540,"2015-07-05 15:49:00"
"2847","20155803045848-101",3,"2015-07-03 17:34:00",1435970040,"C2",174000,1436144040,"2015-07-05 17:54:00"
"601","20151103051148-977",3,"2015-07-03 17:36:00",1435970160,"C5",261360,1436231520,"2015-07-06 18:12:00"
"3341","20151603051629-978",1,"2015-07-03 17:43:00",1435970580,"C5",83460,1436054040,"2015-07-04 16:54:00"
"3184","20154703044709-708",1,"2015-07-03 17:49:00",1435970940,"C3",427920,1436398860,"2015-07-08 16:41:00"
"5721","20155303045356-851",1,"2015-07-03 17:52:00",1435971120,"C2",535680,1436506800,"2015-07-09 22:40:00"
"3227","20152303052328-94",2,"2015-07-03 18:15:00",1435972500,"C4",677760,1436650260,"2015-07-11 14:31:00"
"5271","20155703055749-564",1,"2015-07-03 18:21:00",1435972860,"C8",1696080,1437668940,"2015-07-23 09:29:00"
"241","20152303052305-443",1,"2015-07-03 18:22:00",1435972920,"C5",51780,1436024700,"2015-07-04 08:45:00"
"5648","20154003054009-197",1,"2015-07-03 18:44:00",1435974240,"C5",749160,1436723400,"2015-07-12 10:50:00"
"411","20155303055334-250",2,"2015-07-03 19:07:00",1435975620,"C0",168060,1436143680,"2015-07-05 17:48:00"
"1991","20151004061009-733",2,"2015-07-04 06:25:00",1436016300,"C0",622320,1436638620,"2015-07-11 11:17:00"
"3773","20152004062054-876",1,"2015-07-04 06:27:00",1436016420,"C4",695940,1436712360,"2015-07-12 07:46:00"
"5230","20155404065421-768",1,"2015-07-04 07:01:00",1436018460,"C4",113820,1436132280,"2015-07-05 14:38:00"
"6446","20155304065358-506",3,"2015-07-04 07:16:00",1436019360,"C7",524280,1436543640,"2015-07-10 08:54:00"
"2266","20154404064457-308",1,"2015-07-04 07:22:00",1436019720,"C2",284460,1436304180,"2015-07-07 14:23:00"
"1674","20155704065719-686",1,"2015-07-04 07:26:00",1436019960,"C8",371400,1436391360,"2015-07-08 14:36:00"
"4040","20155504065559-69",1,"2015-07-04 07:27:00",1436020020,"C8",301500,1436321520,"2015-07-07 19:12:00"
"1243","20153304063341-413",3,"2015-07-04 07:33:00",1436020380,"C4",100680,1436121060,"2015-07-05 11:31:00"
"2578","20155904065927-209",1,"2015-07-04 07:33:00",1436020380,"C2",128880,1436149260,"2015-07-05 19:21:00"
"128","20154104064113-956",2,"2015-07-04 07:39:00",1436020740,"C8",1312380,1437333120,"2015-07-19 12:12:00"
"3202","20152004072035-991",2,"2015-07-04 07:41:00",1436020860,"C8",198240,1436219100,"2015-07-06 14:45:00"
"1965","20151504071559-733",3,"2015-07-04 07:51:00",1436021460,"C3",482760,1436504220,"2015-07-09 21:57:00"
"5924","20155904075953-519",2,"2015-07-04 08:06:00",1436022360,"C8",366840,1436389200,"2015-07-08 14:00:00"
"4398","20151704071753-165",1,"2015-07-04 08:10:00",1436022600,"C5",302880,1436325480,"2015-07-07 20:18:00"
"1584","20150304070342-20",2,"2015-07-04 08:21:00",1436023260,"C0",445020,1436468280,"2015-07-09 11:58:00"
"3790","20152104072145-815",1,"2015-07-04 08:22:00",1436023320,"C0",131880,1436155200,"2015-07-05 21:00:00"
"1421","20153204073231-660",3,"2015-07-04 08:23:00",1436023380,"C8",92400,1436115780,"2015-07-05 10:03:00"
"1315","20153704073745-278",2,"2015-07-04 08:24:00",1436023440,"C8",512340,1436535780,"2015-07-10 06:43:00"
"2211","20153504073526-319",1,"2015-07-04 08:29:00",1436023740,"C8",424920,1436448660,"2015-07-09 06:31:00"
"6062","20152404072411-614",1,"2015-07-04 08:29:00",1436023740,"C2",116700,1436140440,"2015-07-05 16:54:00"
"510","20151604081612-669",1,"2015-07-04 08:45:00",1436024700,"C2",211560,1436236260,"2015-07-06 19:31:00"
"435","20154304074334-798",1,"2015-07-04 08:55:00",1436025300,"C3",429780,1436455080,"2015-07-09 08:18:00"
"546","20155504075511-773",1,"2015-07-04 08:55:00",1436025300,"C8",116040,1436141340,"2015-07-05 17:09:00"
"2780","20151404081429-288",1,"2015-07-04 09:08:00",1436026080,"C4",1315260,1437341340,"2015-07-19 14:29:00"
"2569","20151104091151-104",3,"2015-07-04 09:18:00",1436026680,"C8",195480,1436222160,"2015-07-06 15:36:00"
"4670","20152004082011-358",1,"2015-07-04 09:30:00",1436027400,"C2",443760,1436471160,"2015-07-09 12:46:00"
"593","20153204093236-149",2,"2015-07-04 10:01:00",1436029260,"C2",689820,1436719080,"2015-07-12 09:38:00"
"3884","20151504091530-898",2,"2015-07-04 10:11:00",1436029860,"C4",96720,1436126580,"2015-07-05 13:03:00"
"5309","20154404094430-924",3,"2015-07-04 10:14:00",1436030040,"C5",129840,1436159880,"2015-07-05 22:18:00"
"822","20154604094636-292",2,"2015-07-04 10:15:00",1436030100,"C4",457560,1436487660,"2015-07-09 17:21:00"
"3498","20151604091656-972",1,"2015-07-04 10:20:00",1436030400,"C5",1046460,1437076860,"2015-07-16 13:01:00"
"3702","20154804094840-923",1,"2015-07-04 10:24:00",1436030640,"C2",282480,1436313120,"2015-07-07 16:52:00"
"3825","20155304095308-767",1,"2015-07-04 10:27:00",1436030820,"C0",370560,1436401380,"2015-07-08 17:23:00"
"4257","20152004102015-754",1,"2015-07-04 10:40:00",1436031600,"C5",379200,1436410800,"2015-07-08 20:00:00"
"5353","20152504102511-329",2,"2015-07-04 10:52:00",1436032320,"C4",1285320,1437317640,"2015-07-19 07:54:00"
"286","20153504103503-465",1,"2015-07-04 10:55:00",1436032500,"C5",374940,1436407440,"2015-07-08 19:04:00"
"219","20155204105251-380",3,"2015-07-04 11:00:00",1436032800,"C4",381300,1436414100,"2015-07-08 20:55:00"
"5723","20150804100804-119",1,"2015-07-04 11:07:00",1436033220,"C7",330960,1436364180,"2015-07-08 07:03:00"
"3213","20150704100721-493",2,"2015-07-04 11:08:00",1436033280,"C3",283440,1436316720,"2015-07-07 17:52:00"
"3978","20154904104947-550",2,"2015-07-04 11:19:00",1436033940,"C3",85320,1436119260,"2015-07-05 11:01:00"
"4629","20151804111828-884",1,"2015-07-04 11:43:00",1436035380,"C8",1231920,1437267300,"2015-07-18 17:55:00"
"6257","20153104103154-685",1,"2015-07-04 11:43:00",1436035380,"C2",79800,1436115180,"2015-07-05 09:53:00"
"61","20154404114459-43",1,"2015-07-04 11:51:00",1436035860,"C8",264060,1436299920,"2015-07-07 13:12:00"
"1343","20152504112551-431",2,"2015-07-04 11:55:00",1436036100,"C2",198180,1436234280,"2015-07-06 18:58:00"
"2950","20153604113656-45",1,"2015-07-04 11:58:00",1436036280,"C5",289740,1436326020,"2015-07-07 20:27:00"
"3442","20150904110945-706",1,"2015-07-04 12:05:00",1436036700,"C4",714120,1436750820,"2015-07-12 18:27:00"
"5527","20153404113438-674",2,"2015-07-04 12:12:00",1436037120,"C2",534300,1436571420,"2015-07-10 16:37:00"
"3601","20151304121328-420",1,"2015-07-04 12:25:00",1436037900,"C3",202920,1436240820,"2015-07-06 20:47:00"
"4167","20154104114100-134",2,"2015-07-04 12:42:00",1436038920,"C5",714420,1436753340,"2015-07-12 19:09:00"
"3169","20150404120407-76",3,"2015-07-04 13:03:00",1436040180,"C4",61860,1436102040,"2015-07-05 06:14:00"
"504","20153404123427-942",1,"2015-07-04 13:11:00",1436040660,"C0",765900,1436806560,"2015-07-13 09:56:00"
"369","20155604125644-698",2,"2015-07-04 13:18:00",1436041080,"C5",431640,1436472720,"2015-07-09 13:12:00"
"3874","20152004122028-933",1,"2015-07-04 13:21:00",1436041260,"C5",590040,1436631300,"2015-07-11 09:15:00"
"1665","20154204124245-802",3,"2015-07-04 13:22:00",1436041320,"C2",93300,1436134620,"2015-07-05 15:17:00"
"6505","20151304011310-154",1,"2015-07-04 13:24:00",1436041440,"C3",150240,1436191680,"2015-07-06 07:08:00"
"1430","20152804012816-125",2,"2015-07-04 13:34:00",1436042040,"C8",339780,1436381820,"2015-07-08 11:57:00"
"4025","20150604010643-971",3,"2015-07-04 13:34:00",1436042040,"C5",805440,1436847480,"2015-07-13 21:18:00"
"814","20152204122238-160",2,"2015-07-04 13:39:00",1436042340,"C2",526140,1436568480,"2015-07-10 15:48:00"
"2439","20153604123646-881",3,"2015-07-04 13:39:00",1436042340,"C5",237540,1436279880,"2015-07-07 07:38:00"
"5533","20154904124934-601",1,"2015-07-04 13:48:00",1436042880,"C4",95700,1436138580,"2015-07-05 16:23:00"
"985","20152704012705-41",1,"2015-07-04 13:54:00",1436043240,"C5",168600,1436211840,"2015-07-06 12:44:00"
"2473","20150004010010-724",2,"2015-07-04 13:54:00",1436043240,"C3",327720,1436370960,"2015-07-08 08:56:00"
"2710","20153504013504-269",1,"2015-07-04 14:02:00",1436043720,"C5",74400,1436118120,"2015-07-05 10:42:00"
"1133","20153204013239-640",1,"2015-07-04 14:14:00",1436044440,"C2",100320,1436144760,"2015-07-05 18:06:00"
"1608","20155204015210-595",2,"2015-07-04 14:25:00",1436045100,"C5",143340,1436188440,"2015-07-06 06:14:00"
"4380","20155004015003-341",3,"2015-07-04 14:27:00",1436045220,"C7",199320,1436244540,"2015-07-06 21:49:00"
"4228","20151404021437-954",3,"2015-07-04 14:32:00",1436045520,"C0",235800,1436281320,"2015-07-07 08:02:00"
"4168","20150304020357-184",1,"2015-07-04 14:36:00",1436045760,"C3",799500,1436845260,"2015-07-13 20:41:00"
"5989","20153504013535-186",1,"2015-07-04 14:43:00",1436046180,"C6",88020,1436134200,"2015-07-05 15:10:00"
"2159","20154504014517-802",2,"2015-07-04 14:53:00",1436046780,"C6",91200,1436137980,"2015-07-05 16:13:00"
"3813","20155704015728-85",1,"2015-07-04 14:53:00",1436046780,"C4",361260,1436408040,"2015-07-08 19:14:00"
"4234","20154704014703-466",1,"2015-07-04 14:54:00",1436046840,"C6",234900,1436281740,"2015-07-07 08:09:00"
"1341","20153004023033-371",2,"2015-07-04 14:55:00",1436046900,"C7",195120,1436242020,"2015-07-06 21:07:00"
"4823","20152704022701-232",1,"2015-07-04 15:00:00",1436047200,"C5",577260,1436624460,"2015-07-11 07:21:00"
"964","20153104023109-416",3,"2015-07-04 15:03:00",1436047380,"C8",61380,1436108760,"2015-07-05 08:06:00"
"5614","20155704015757-89",1,"2015-07-04 15:09:00",1436047740,"C3",591360,1436639100,"2015-07-11 11:25:00"
"263","20155704025719-973",1,"2015-07-04 15:21:00",1436048460,"C5",671940,1436720400,"2015-07-12 10:00:00"
"5603","20152904022933-687",2,"2015-07-04 15:28:00",1436048880,"C2",401100,1436449980,"2015-07-09 06:53:00"
"1899","20155304025306-399",1,"2015-07-04 15:29:00",1436048940,"C2",102900,1436151840,"2015-07-05 20:04:00"
"332","20151504021557-531",2,"2015-07-04 15:32:00",1436049120,"C0",169140,1436218260,"2015-07-06 14:31:00"
"4541","20154004024021-315",2,"2015-07-04 15:41:00",1436049660,"C5",150780,1436200440,"2015-07-06 09:34:00"
"6313","20154404024426-337",2,"2015-07-04 15:42:00",1436049720,"C4",143940,1436193660,"2015-07-06 07:41:00"
"1726","20150904030958-830",1,"2015-07-04 16:04:00",1436051040,"C4",104220,1436155260,"2015-07-05 21:01:00"
"192","20154904034903-354",1,"2015-07-04 16:15:00",1436051700,"C4",163380,1436215080,"2015-07-06 13:38:00"
"5415","20151004041028-27",1,"2015-07-04 16:16:00",1436051760,"C2",180900,1436232660,"2015-07-06 18:31:00"
"3599","20155304035331-275",1,"2015-07-04 16:20:00",1436052000,"C8",1173360,1437225360,"2015-07-18 06:16:00"
"732","20151804041847-14",2,"2015-07-04 16:25:00",1436052300,"C8",232260,1436284560,"2015-07-07 08:56:00"
"4728","20154204034234-400",3,"2015-07-04 16:35:00",1436052900,"C4",161100,1436214000,"2015-07-06 13:20:00"
"4212","20155804035844-100",3,"2015-07-04 16:49:00",1436053740,"C5",324360,1436378100,"2015-07-08 10:55:00"
"4570","20153104043140-683",2,"2015-07-04 16:54:00",1436054040,"C5",252420,1436306460,"2015-07-07 15:01:00"
"1713","20153904043911-814",3,"2015-07-04 17:06:00",1436054760,"C3",86940,1436141700,"2015-07-05 17:15:00"
"679","20154304044323-645",1,"2015-07-04 17:08:00",1436054880,"C3",90780,1436145660,"2015-07-05 18:21:00"
"4352","20152404042428-569",1,"2015-07-04 17:08:00",1436054880,"C8",147480,1436202360,"2015-07-06 10:06:00"
"4886","20151704041709-562",1,"2015-07-04 17:10:00",1436055000,"C5",55860,1436110860,"2015-07-05 08:41:00"
"3489","20154804044802-635",2,"2015-07-04 17:12:00",1436055120,"C5",92880,1436148000,"2015-07-05 19:00:00"
"4378","20154304044326-805",2,"2015-07-04 17:17:00",1436055420,"C2",186600,1436242020,"2015-07-06 21:07:00"
"6351","20150704050743-697",1,"2015-07-04 17:20:00",1436055600,"C7",445440,1436501040,"2015-07-09 21:04:00"
"709","20151704041733-844",1,"2015-07-04 17:24:00",1436055840,"C5",339840,1436395680,"2015-07-08 15:48:00"
"2241","20152504042522-96",2,"2015-07-04 17:34:00",1436056440,"C8",615000,1436671440,"2015-07-11 20:24:00"
"2681","20155104055125-368",2,"2015-07-04 17:53:00",1436057580,"C6",230460,1436288040,"2015-07-07 09:54:00"
"327","20154804044849-878",3,"2015-07-04 17:55:00",1436057700,"C2",439080,1436496780,"2015-07-09 19:53:00"
"5957","20153204053251-894",2,"2015-07-04 18:08:00",1436058480,"C0",189180,1436247660,"2015-07-06 22:41:00"
"2310","20155604055630-978",1,"2015-07-04 18:24:00",1436059440,"C5",178500,1436237940,"2015-07-06 19:59:00"
"661","20154104054114-147",1,"2015-07-04 18:33:00",1436059980,"C4",605640,1436665620,"2015-07-11 18:47:00"
"2805","20153404053446-388",1,"2015-07-04 18:35:00",1436060100,"C2",319140,1436379240,"2015-07-08 11:14:00"
"181","20155204055234-952",3,"2015-07-04 18:46:00",1436060760,"C8",1567140,1437627900,"2015-07-22 22:05:00"
"3207","20153604053608-723",2,"2015-07-04 18:52:00",1436061120,"C0",401340,1436462460,"2015-07-09 10:21:00"
"773","20150105060134-242",1,"2015-07-05 06:04:00",1436101440,"C6",1487580,1437589020,"2015-07-22 11:17:00"
"3381","20152105062125-369",2,"2015-07-05 06:42:00",1436103720,"C5",211320,1436315040,"2015-07-07 17:24:00"
"1450","20152105062151-555",2,"2015-07-05 06:43:00",1436103780,"C5",995580,1437099360,"2015-07-16 19:16:00"
"5172","20152605062636-836",1,"2015-07-05 06:48:00",1436104080,"C8",440160,1436544240,"2015-07-10 09:04:00"
"2551","20152805062805-519",1,"2015-07-05 06:57:00",1436104620,"C2",350220,1436454840,"2015-07-09 08:14:00"
"1925","20154205064237-776",2,"2015-07-05 07:03:00",1436104980,"C8",472440,1436577420,"2015-07-10 18:17:00"
"6103","20150605070642-510",1,"2015-07-05 07:16:00",1436105760,"C3",89520,1436195280,"2015-07-06 08:08:00"
"2400","20155005065043-343",1,"2015-07-05 07:20:00",1436106000,"C4",604200,1436710200,"2015-07-12 07:10:00"
"217","20151005071024-452",1,"2015-07-05 07:34:00",1436106840,"C5",366420,1436473260,"2015-07-09 13:21:00"
"3295","20151805071821-119",3,"2015-07-05 07:39:00",1436107140,"C6",138060,1436245200,"2015-07-06 22:00:00"
"3440","20150905070939-279",1,"2015-07-05 07:39:00",1436107140,"C3",286200,1436393340,"2015-07-08 15:09:00"
"726","20155705065729-214",2,"2015-07-05 07:43:00",1436107380,"C6",282120,1436389500,"2015-07-08 14:05:00"
"2640","20153905073902-613",3,"2015-07-05 07:46:00",1436107560,"C8",196860,1436304420,"2015-07-07 14:27:00"
"2017","20153505073536-429",1,"2015-07-05 07:55:00",1436108100,"C6",350940,1436459040,"2015-07-09 09:24:00"
"1386","20153205073222-529",2,"2015-07-05 08:01:00",1436108460,"C4",483300,1436591760,"2015-07-10 22:16:00"
"5173","20150205080250-857",2,"2015-07-05 08:09:00",1436108940,"C8",172800,1436281740,"2015-07-07 08:09:00"
"1508","20150605080621-713",3,"2015-07-05 08:40:00",1436110800,"C8",195660,1436306460,"2015-07-07 15:01:00"
"4160","20154405074442-509",2,"2015-07-05 08:46:00",1436111160,"C4",164040,1436275200,"2015-07-07 06:20:00"
"891","20151705081717-385",1,"2015-07-05 08:47:00",1436111220,"C2",182700,1436293920,"2015-07-07 11:32:00"
"5384","20153205083252-86",1,"2015-07-05 08:47:00",1436111220,"C0",202740,1436313960,"2015-07-07 17:06:00"
"3732","20154605074608-859",2,"2015-07-05 08:49:00",1436111340,"C4",478200,1436589540,"2015-07-10 21:39:00"
"3630","20150105080122-729",1,"2015-07-05 08:57:00",1436111820,"C5",299040,1436410860,"2015-07-08 20:01:00"
"5000","20153905083900-16",3,"2015-07-05 09:05:00",1436112300,"C4",359040,1436471340,"2015-07-09 12:49:00"
"519","20150405080425-970",2,"2015-07-05 09:09:00",1436112540,"C5",435660,1436548200,"2015-07-10 10:10:00"
"4754","20154605084600-982",3,"2015-07-05 09:12:00",1436112720,"C5",248880,1436361600,"2015-07-08 06:20:00"
"1029","20154905084932-890",3,"2015-07-05 09:24:00",1436113440,"C0",771720,1436885160,"2015-07-14 07:46:00"
"2597","20150405090426-651",2,"2015-07-05 09:33:00",1436113980,"C8",549000,1436662980,"2015-07-11 18:03:00"
"6270","20153505093535-456",2,"2015-07-05 09:53:00",1436115180,"C0",124200,1436239380,"2015-07-06 20:23:00"
"5377","20155705085712-420",1,"2015-07-05 09:54:00",1436115240,"C8",200220,1436315460,"2015-07-07 17:31:00"
"4099","20151105091109-417",2,"2015-07-05 09:59:00",1436115540,"C6",361140,1436476680,"2015-07-09 14:18:00"
"4359","20150105090139-623",1,"2015-07-05 10:02:00",1436115720,"C0",614100,1436729820,"2015-07-12 12:37:00"
"5206","20152005092047-998",2,"2015-07-05 10:15:00",1436116500,"C5",250440,1436366940,"2015-07-08 07:49:00"
"2986","20151705091722-67",3,"2015-07-05 10:16:00",1436116560,"C5",555720,1436672280,"2015-07-11 20:38:00"
"5656","20154405094402-820",1,"2015-07-05 10:18:00",1436116680,"C2",384960,1436501640,"2015-07-09 21:14:00"
"5543","20150405100402-510",1,"2015-07-05 10:19:00",1436116740,"C0",734520,1436851260,"2015-07-13 22:21:00"
"2016","20152705092735-661",1,"2015-07-05 10:31:00",1436117460,"C4",119700,1436237160,"2015-07-06 19:46:00"
"31","20152005102037-864",2,"2015-07-05 10:43:00",1436118180,"C5",246300,1436364480,"2015-07-08 07:08:00"
"6441","20154305094304-138",1,"2015-07-05 10:52:00",1436118720,"C0",706080,1436824800,"2015-07-13 15:00:00"
"5862","20153505103526-82",1,"2015-07-05 11:05:00",1436119500,"C4",465780,1436585280,"2015-07-10 20:28:00"
"2008","20152505102515-978",1,"2015-07-05 11:23:00",1436120580,"C5",679800,1436800380,"2015-07-13 08:13:00"
"2544","20153805103821-658",3,"2015-07-05 11:31:00",1436121060,"C5",113700,1436234760,"2015-07-06 19:06:00"
"903","20151405111428-942",2,"2015-07-05 11:50:00",1436122200,"C6",167460,1436289660,"2015-07-07 10:21:00"
"5971","20150005110029-714",3,"2015-07-05 11:54:00",1436122440,"C8",243120,1436365560,"2015-07-08 07:26:00"
"5757","20153505113500-23",2,"2015-07-05 11:58:00",1436122680,"C5",210240,1436332920,"2015-07-07 22:22:00"
"491","20154805104835-68",3,"2015-07-05 12:00:00",1436122800,"C2",269280,1436392080,"2015-07-08 14:48:00"
"1545","20153905113904-390",2,"2015-07-05 12:07:00",1436123220,"C6",470760,1436593980,"2015-07-10 22:53:00"
"3785","20153605113620-487",1,"2015-07-05 12:10:00",1436123400,"C2",195180,1436318580,"2015-07-07 18:23:00"
"305","20154705114743-724",2,"2015-07-05 12:17:00",1436123820,"C4",259740,1436383560,"2015-07-08 12:26:00"
"1282","20153005113023-61",2,"2015-07-05 12:30:00",1436124600,"C4",80520,1436205120,"2015-07-06 10:52:00"
"2774","20152705112730-412",3,"2015-07-05 12:33:00",1436124780,"C2",106560,1436231340,"2015-07-06 18:09:00"
"1502","20150605120608-125",3,"2015-07-05 12:36:00",1436124960,"C8",250740,1436375700,"2015-07-08 10:15:00"
"1307","20153705123714-935",3,"2015-07-05 12:43:00",1436125380,"C4",506700,1436632080,"2015-07-11 09:28:00"
"5219","20154005114042-468",1,"2015-07-05 12:44:00",1436125440,"C4",264900,1436390340,"2015-07-08 14:19:00"
"3236","20153305123353-662",1,"2015-07-05 13:07:00",1436126820,"C5",100080,1436226900,"2015-07-06 16:55:00"
"1532","20150405010405-973",1,"2015-07-05 13:26:00",1436127960,"C5",113160,1436241120,"2015-07-06 20:52:00"
"2103","20152405122436-184",3,"2015-07-05 13:27:00",1436128020,"C2",288900,1436416920,"2015-07-08 21:42:00"
"3491","20150205010257-226",1,"2015-07-05 13:28:00",1436128080,"C5",163740,1436291820,"2015-07-07 10:57:00"
"656","20151305011309-201",2,"2015-07-05 13:45:00",1436129100,"C3",424020,1436553120,"2015-07-10 11:32:00"
"2259","20154505124525-350",1,"2015-07-05 13:46:00",1436129160,"C5",184500,1436313660,"2015-07-07 17:01:00"
"5344","20155605125654-111",1,"2015-07-05 13:50:00",1436129400,"C8",200460,1436329860,"2015-07-07 21:31:00"
"5893","20152305012336-61",3,"2015-07-05 13:51:00",1436129460,"C3",596520,1436725980,"2015-07-12 11:33:00"
"2273","20155205015233-851",3,"2015-07-05 13:58:00",1436129880,"C2",609300,1436739180,"2015-07-12 15:13:00"
"4649","20155405015448-33",2,"2015-07-05 14:02:00",1436130120,"C4",453060,1436583180,"2015-07-10 19:53:00"
"5607","20150905010927-978",2,"2015-07-05 14:04:00",1436130240,"C5",105180,1436235420,"2015-07-06 19:17:00"
"3971","20155905015920-414",1,"2015-07-05 14:05:00",1436130300,"C8",840240,1436970540,"2015-07-15 07:29:00"
"5312","20150105010142-777",3,"2015-07-05 14:05:00",1436130300,"C2",195360,1436325660,"2015-07-07 20:21:00"
"69","20151405011458-832",2,"2015-07-05 14:08:00",1436130480,"C5",60120,1436190600,"2015-07-06 06:50:00"
"5655","20155805015836-890",1,"2015-07-05 14:09:00",1436130540,"C3",103980,1436234520,"2015-07-06 19:02:00"
"602","20154905014906-97",1,"2015-07-05 14:10:00",1436130600,"C5",177240,1436307840,"2015-07-07 15:24:00"
"1942","20154805014852-697",2,"2015-07-05 14:22:00",1436131320,"C8",76260,1436207580,"2015-07-06 11:33:00"
"1261","20154305014335-971",3,"2015-07-05 14:45:00",1436132700,"C5",366600,1436499300,"2015-07-09 20:35:00"
"698","20152605012634-824",1,"2015-07-05 14:57:00",1436133420,"C4",185700,1436319120,"2015-07-07 18:32:00"
"1040","20150005020044-437",1,"2015-07-05 14:58:00",1436133480,"C4",111000,1436244480,"2015-07-06 21:48:00"
"755","20153805023838-887",1,"2015-07-05 15:11:00",1436134260,"C5",99060,1436233320,"2015-07-06 18:42:00"
"3256","20150305030356-98",2,"2015-07-05 15:30:00",1436135400,"C8",229140,1436364540,"2015-07-08 07:09:00"
"6206","20152205022233-507",2,"2015-07-05 15:37:00",1436135820,"C0",264840,1436400660,"2015-07-08 17:11:00"
"11","20153705023701-460",1,"2015-07-05 15:39:00",1436135940,"C4",72480,1436208420,"2015-07-06 11:47:00"
"5017","20153605033636-902",1,"2015-07-05 15:57:00",1436137020,"C8",90600,1436227620,"2015-07-06 17:07:00"
"2751","20150105040155-8",1,"2015-07-05 16:09:00",1436137740,"C8",502440,1436640180,"2015-07-11 11:43:00"
"112","20150105040107-528",2,"2015-07-05 16:11:00",1436137860,"C3",80880,1436218740,"2015-07-06 14:39:00"
"2965","20155705025745-109",1,"2015-07-05 16:12:00",1436137920,"C7",242040,1436379960,"2015-07-08 11:26:00"
"1428","20151505031524-959",2,"2015-07-05 16:16:00",1436138160,"C3",180480,1436318640,"2015-07-07 18:24:00"
"829","20155405035411-744",3,"2015-07-05 16:21:00",1436138460,"C8",311460,1436449920,"2015-07-09 06:52:00"
"461","20154405034454-883",3,"2015-07-05 16:24:00",1436138640,"C2",151620,1436290260,"2015-07-07 10:31:00"
"5323","20150905040910-240",3,"2015-07-05 16:35:00",1436139300,"C5",255660,1436394960,"2015-07-08 15:36:00"
